"STU_ID","X1SES","X1MTHEFF","X1TXMTSCOR","X3TGPAMAT"
"24426",-0.5628,-1.41,58.3261,2.5
"24428",0.9309,0.22,59.3208,3
"24429",-0.7751,0.1,50.3434,2.5
"24430",-0.2779,0.1,57.4944,4
"24431",-0.1229,1.62,55.8188,3.5
"24432",0.6871,0.1,70.6898,3.5
"24433",0.5429,0.95,61.206,1.5
"24434",0.3392,1.62,51.8956,2
"24435",0.3831,0.68,45.3451,1.5
"24436",-0.2888,-7,53.7535,3.5
"24437",-1.2319,-0.76,25.5785,0.25
"24441",0.3195,0.1,54.9006,2.5
"24442",-0.6949,0.1,74.6791,3
"24443",0.5498,-7,44.35,2
"24445",1.1461,0.1,78.3007,4
"24446",-1.2098,0.1,49.8744,1
"24450",0.466,0.1,67.5462,2.5
"24451",0.1753,1.62,56.5985,2.5
"24452",1.2715,-1.41,46.7904,2
"24454",0.4751,-7,36.7164,3
"24459",2.522,1.62,58.4594,3.5
"24460",-0.5062,-1.41,45.2089,1
"24461",-0.1433,-0.73,47.1204,1.5
"24462",-0.5858,1.62,53.2196,1
"24463",-0.5628,0.55,64.881,3.5
"24465",1.5122,1.21,49.0691,4
"24466",0.1722,-1.02,67.2353,2
"24467",-0.6951,-0.56,42.0519,2
"24469",-0.9667,1.62,48.4596,1.5
"24473",0.0885,1.62,58.8061,3
"24475",-0.4742,-0.29,45.2392,2.5
"24476",1.2095,0.1,65.6867,4
"24477",1.4041,1.62,66.0584,3
"24478",0.4662,-7,55.1177,1.5
"24479",-0.0506,0.1,58.6652,2
"24482",0.6782,0.49,54.1083,3.5
"24483",0.5849,0.95,56.1495,3.5
"24484",-0.832,0.12,38.2706,1.5
"24485",-0.6352,-0.17,44.4931,2
"24486",-0.2048,-2.48,50.1432,3
"24489",0.5794,-0.56,50.2618,2
"24490",0.061,0.22,57.4458,2.5
"24492",-1.26,0.1,45.1921,3.5
"24494",-0.0754,0.1,65.2555,3
"24496",-0.7751,0.1,35.9834,3.5
"24498",0.0469,-0.58,54.1317,2.5
"24501",-1.245,-7,47.332,2.5
"24503",-0.1058,0.1,45.2723,3.5
"24504",-0.0996,0.49,46.6872,3
"24505",-0.056,1.07,52.9781,2.5
"24506",-0.366,0.1,47.3291,3
"24509",-1.2803,-7,41.7242,0.25
"24510",0.7777,1.62,62.6834,3
"24511",0.1759,0.1,62.9918,3
"24513",-0.3118,0.9,46.2957,3
"24514",0.9721,1.34,54.6459,4
"24517",0.0643,0.1,61.5147,3.5
"24519",-1.5735,-1.41,55.8077,0.5
"24522",0.2923,-1.8,41.1675,1
"24526",-0.7523,0.43,35.2774,1
"24528",1.0408,-7,48.4752,2
"24531",-0.6094,-1.41,52.6421,2
"24533",2.4837,0.1,51.5366,2.5
"24534",0.8528,1.62,52.0143,2
"24538",-1.3184,-2.09,30.5374,0.25
"24539",1.9383,0.1,52.6567,3.5
"24540",-0.0277,-0.17,64.9605,3
"24541",-0.6665,1.62,49.9754,1.5
"24543",1.0022,0.1,63.4156,2.5
"24544",1.0293,-0.29,45.163,1.5
"24545",-0.5415,1.62,53.2691,3.5
"24547",0.8512,0.1,52.0923,4
"24548",0.001,1.62,64.0804,3.5
"24549",-1.3682,-0.69,42.2187,2
"24550",-0.3581,-1,37.3073,1.5
"24551",0.1281,0.9,62.7723,4
"24552",0.1479,0.1,41.5223,0.5
"24557",0.6144,-0.17,57.7339,2.5
"24558",-0.5225,1.62,65.0971,4
"24559",-0.4584,0.38,41.1689,1
"24560",1.2185,0.95,56.4809,4
"24563",-0.6659,0.1,56.5984,1.5
"24564",-1.1008,-0.17,49.1191,2
"24565",0.8724,1.62,52.2463,1.5
"24566",-0.2239,-0.17,43.14,0.5
"24567",0.5079,0.49,50.7542,3
"24570",0.6924,0.1,48.2693,1.5
"24571",-0.6654,-0.17,42.0599,2
"24573",-1.1889,-2.26,31.5483,2.5
"24576",-0.1807,-7,57.7047,3.5
"24577",-1.2098,-1.27,54.7808,1
"24578",0.2969,1.07,59.4113,3.5
"24582",-1.2389,-7,58.9711,4
"24583",0.1023,-0.3,44.9666,1
"24586",1.8637,-7,65.0936,3
"24587",0.1695,0.1,72.7967,3.5
"24592",-0.1617,-0.17,63.0844,3
"24594",-0.1982,1.62,48.5879,2.5
"24596",-0.9512,0.51,53.3249,2.5
"24600",-0.6671,-0.3,53.2445,2.5
"24605",-0.7751,-0.61,45.463,2.5
"24606",0.1413,0.1,58.5171,2.5
"24607",1.0671,1.62,49.2896,3
"24610",-0.8319,-7,33.7078,1
"24611",0.1753,1.62,50.927,3.5
"24612",0.856,-9,64.0821,4
"24613",1.2794,1.62,49.6248,3.5
"24614",-0.3217,1.62,60.7531,4
"24617",-0.4633,-7,52.9124,3.5
"24618",-0.5442,-0.3,42.9391,2.5
"24619",-0.5962,1.62,41.2888,2.5
"24620",0.9185,0.1,56.0716,4
"24621",-0.837,-0.54,35.0854,3.5
"24622",-0.4813,0.1,66.8533,2
"24625",0.6889,1.62,54.8655,2.5
"24626",-0.5425,-7,41.0765,2
"24627",0.0828,1.62,43.7723,0.25
"24628",0.5844,-0.17,58.5307,2
"24629",-0.3168,0.1,28.9634,0.25
"24630",-0.9992,1.62,59.9446,3.5
"24635",-0.6665,0.1,48.7602,3.5
"24636",-1.6616,-7,58.0609,4
"24638",0.3645,-0.56,60.1653,3
"24639",-0.0835,1.21,51.8848,2
"24640",-0.1431,1.62,71.2979,3
"24644",0.1878,0.24,62.1275,2
"24649",-0.8623,-0.17,41.2136,2.5
"24652",0.6255,-7,38.8796,2
"24654",2.1291,1.62,73.4445,4
"24655",0.827,-2.92,45.0888,1
"24657",-0.1284,-1.39,36.6865,1.5
"24659",1.4372,0.1,51.1368,3
"24660",-0.6332,-7,34.3227,2.5
"24661",-0.874,-2.92,42.976,1
"24664",0.104,-0.17,47.376,2.5
"24665",-0.4089,-0.17,38.7465,3
"24667",0.2797,0.1,64.1854,3.5
"24669",1.2983,1.17,72.5573,4
"24670",0.8386,0.1,50.7053,2.5
"24671",0.0329,0.1,59.2143,2.5
"24673",0.0563,-0.17,66.3232,2.5
"24674",-0.5404,0.1,40.8107,3
"24675",0.4745,-0.3,40.1733,1.5
"24676",1.4977,-1.41,63.2526,3
"24678",-0.2572,-0.17,50.5722,2
"24680",0.7604,0.94,60.1083,2.5
"24681",0.942,-0.97,55.6639,3
"24683",-0.1369,1.62,61.3204,4
"24687",0.165,1.62,69.8392,4
"24688",-0.3747,-7,44.7047,1.5
"24690",0.4073,1.07,49.8304,2
"24692",-1.0914,0.02,31.4172,2
"24694",-0.7264,0.95,63.4432,3.5
"24695",-0.6345,-0.17,48.8541,4
"24697",-1.7526,-2.92,39.5836,2
"24699",0.6387,1.62,58.0176,3.5
"24700",-0.8455,1.62,46.4838,3.5
"24703",0.3718,-1.41,44.4494,0.25
"24704",-0.2083,0.51,27.4731,2
"24706",-0.8837,0.1,36.5332,0.25
"24707",0.1689,-0.58,60.3069,2.5
"24708",-0.3075,-7,43.6682,2.5
"24710",0.8222,-1.41,65.4034,2.5
"24712",0.6,0.94,49.7271,4
"24713",0.728,-0.85,45.5943,4
"24714",0.6166,-0.17,43.1483,3
"24715",1.5682,-0.17,66.267,4
"24717",-0.4823,-0.17,54.9734,3
"24719",0.8118,0.94,65.0723,4
"24720",-0.3758,-0.17,50.9936,2
"24721",0.5348,1.62,54.5341,2
"24722",-0.7219,-0.29,36.2007,1
"24723",-0.6125,-7,44.0678,1
"24724",0.3152,0.1,59.7035,3
"24725",-0.1193,-0.29,37.8369,1
"24726",0.3966,0.1,60.4302,4
"24727",-0.4843,-0.17,51.725,0.5
"24728",0.3202,0.51,46.3329,3.5
"24731",1.4787,1.62,65.4781,4
"24733",-0.0676,-9,61.6831,3
"24736",-0.4553,0.16,54.9436,2.5
"24737",0.1464,0.1,60.2144,2.5
"24739",-0.7581,1.21,45.2053,2
"24741",-0.6871,-0.61,37.6565,2
"24743",-0.2046,-1,54.2168,2
"24744",0.1793,-7,46.3118,1
"24745",1.081,0.82,50.728,3
"24746",-0.8455,-0.3,41.8401,2.5
"24748",-1.0941,-0.17,51.2628,3
"24749",0.3193,-1.8,55.6608,1.5
"24750",-0.8726,-0.85,43.8284,1.5
"24752",-1.0635,-0.97,40.2093,2.5
"24753",-0.4907,-7,29.2526,3
"24755",0.5269,-0.17,52.0015,2
"24756",-0.1175,-0.17,49.4262,2
"24758",0.296,1.62,64.1216,2.5
"24759",0.3385,1.34,51.1539,3.5
"24760",0.9281,-7,57.1817,3.5
"24763",-0.8893,-7,31.0718,2
"24764",0.6703,0.1,58.8536,2
"24765",-0.7901,-1.41,37.3719,1
"24766",-1.4533,0.1,30.1498,2
"24767",0.7946,1.62,55.6726,3.5
"24768",-1.2899,-0.34,30.6656,1
"24769",-0.0872,-1.41,40.5028,3
"24771",-0.4741,-0.29,52.9447,2
"24773",0.0443,0.1,54.1525,2
"24775",1.5489,1.62,58.5028,4
"24776",-0.8429,0.51,39.6024,0.5
"24782",0.197,1.62,46.0261,1.5
"24784",-0.3429,1.62,39.3358,1
"24785",1.4704,-2.09,54.3069,2.5
"24787",1.6758,0.1,74.2075,4
"24792",-1.213,0.1,30.1533,3
"24794",0.2531,1.34,46.9032,3
"24795",1.7125,-7,46.3645,1
"24796",0.3511,1.62,46.1436,1.5
"24797",-0.2492,-1.41,41.9176,1.5
"24799",0.2965,0.1,52.5089,2.5
"24802",-0.8016,-7,31.5314,2.5
"24803",0.3169,-7,67.315,3
"24804",-0.3207,-0.69,46.7986,2
"24805",-0.4864,0.1,58.9748,4
"24808",-0.3623,0.1,59.8187,3.5
"24809",-0.1329,-1.68,53.8559,2
"24810",1.4935,-0.17,52.3711,3.5
"24816",0.8711,0.1,45.315,2
"24817",1.5797,0.94,49.7622,2.5
"24818",0.6685,-7,52.3323,3
"24819",-1.0246,0.1,47.4885,3
"24820",-0.3686,-0.17,47.1798,2.5
"24822",-0.0912,-0.27,45.285,2.5
"24823",-0.9073,-0.3,45.1558,0.25
"24825",0.553,0.1,54.8912,3
"24826",0.483,0.1,65.9926,2.5
"24828",-1.429,0.1,33.1132,1.5
"24832",-0.6883,0.1,47.0763,2.5
"24833",1.1604,-0.56,56.4649,3
"24834",0.4327,0.1,58.396,2.5
"24835",0.2834,-2.12,59.3094,2.5
"24837",-0.601,0.1,38.0864,0.25
"24841",-1.0868,1.34,50.4709,3
"24842",-0.1774,0.1,47.0905,3.5
"24843",-0.1562,0.1,39.3901,0.5
"24846",-0.2174,0.1,39.166,1.5
"24850",0.4289,1.62,57.9334,3
"24852",0.5216,1.62,44.6995,2.5
"24853",0.5384,-0.17,51.7348,3.5
"24855",1.335,-1.02,63.1191,3
"24856",0.5104,-0.3,53.0209,0.5
"24858",0.4748,-0.17,68.8457,3.5
"24859",1.7517,1.62,71.8404,4
"24860",-0.4144,-2.09,32.6395,1
"24861",0.4851,-0.78,48.3815,1
"24862",-0.0855,0.1,56.8625,3.5
"24868",-0.056,1.34,59.643,1.5
"24869",0.2182,0.51,60.1705,2.5
"24870",0.3355,0.1,57.6111,3
"24872",-0.2553,-7,36.8418,1
"24875",1.1166,1.34,73.3916,3.5
"24876",-1.6616,0.07,28.0544,1
"24877",0.9079,-0.13,63.971,2.5
"24878",-0.7751,0.1,38.9991,1.5
"24879",0.0038,0.1,59.3486,3
"24880",-0.4169,0.1,56.6986,2
"24883",-1.6616,-0.56,45.8461,0.25
"24884",-0.3554,-1.41,49.5736,2.5
"24885",-0.2938,0.94,70.2921,2.5
"24887",1.7409,-7,44.5291,2
"24888",-0.6532,-0.58,61.0434,3
"24889",0.3476,1.62,56.3197,3
"24890",-0.5397,-0.17,52.1421,3
"24892",0.6684,1.34,44.0385,1
"24893",-0.3373,0.1,57.6569,2.5
"24894",-0.3465,-0.17,41.3144,2
"24895",-0.7062,-7,42.3187,2
"24896",0.1329,0.55,48.5995,1.5
"24898",0.6318,-0.58,58.9421,2.5
"24899",0.9413,-1.41,46.0324,3
"24902",-0.2033,-7,41.3283,1
"24904",-0.3554,-9,61.0766,2.5
"24905",-0.6785,-7,45.9638,3.5
"24906",-0.2646,-1.24,44.7731,1.5
"24907",1.5061,1.62,65.2305,3.5
"24909",0.6881,1.62,70.5611,4
"24910",-0.1804,0.95,56.2669,4
"24913",0.357,-7,33.3394,1.5
"24914",0.2571,0.1,50.9584,1.5
"24916",-0.5628,0.1,27.9022,1.5
"24918",-0.5434,-1.41,44.0001,0.25
"24921",-0.1236,0.1,52.5199,2.5
"24923",-0.0266,1.34,55.4564,3
"24925",-0.6574,-0.17,54.8348,2
"24926",-0.3631,-1.14,48.811,2.5
"24927",0.7521,1.62,64.0669,4
"24928",-1.0879,-7,34.9155,3
"24929",-0.6714,-0.56,56.0863,1.5
"24931",0.3919,0.1,55.1836,1
"24934",0.5175,0.1,61.8516,3.5
"24935",0.6622,0.1,70.0838,4
"24936",-0.8371,-7,56.5321,3.5
"24937",-1.1153,-1.68,53.4941,1.5
"24938",-0.0211,-1.41,45.0554,2.5
"24940",-0.0655,-0.44,45.5365,0.5
"24941",-0.3844,-0.17,33.1723,1
"24942",-0.5532,1.23,39.1945,2
"24943",1.4187,0.1,75.5817,4
"24944",0.9223,0.1,53.6392,4
"24945",0.1079,-1,58.6676,1
"24947",0.6165,1.62,51.8332,2.5
"24948",0.105,1.23,48.7553,1.5
"24949",0.1964,1.21,51.4423,2
"24950",-0.2937,0.49,48.7345,3
"24951",0.1703,-0.17,44.1242,2.5
"24953",0.6945,0.1,42.7588,3
"24955",0.6128,-0.17,53.0532,2.5
"24958",-0.2751,0.9,57.1291,1.5
"24962",0.5559,0.1,65.0903,3.5
"24963",1.2548,1.62,53.5389,3.5
"24965",-0.1066,1.62,71.8813,4
"24968",0.259,0.78,41.7253,1.5
"24969",0.0165,-2.92,31.5993,1
"24972",0.1751,0.1,58.1711,2.5
"24974",0.5048,1.62,51.055,3
"24975",1.0613,0.77,65.7015,3.5
"24976",-0.769,-0.3,31.9916,1
"24978",0.9193,1.62,55.1147,3
"24980",-0.6095,-7,26.5555,1
"24982",-0.8048,1.62,48.8272,2.5
"24983",0.942,0.1,63.5784,3.5
"24984",-0.0206,-1,30.5444,2
"24985",-0.1495,-0.85,45.89,2.5
"24986",0.0682,-0.97,51.6402,4
"24987",-0.8431,1.62,41.8319,2
"24991",-0.4204,0.49,55.0176,3
"24992",1.0269,0.1,54.328,2.5
"24993",-0.8194,-7,50.4145,2.5
"24994",-0.5442,0.1,41.8592,1.5
"24996",-0.1509,-7,43.149,1.5
"24997",0.438,1.62,62.9536,4
"24999",1.032,-0.17,65.8879,2.5
"25000",-0.5964,-7,42.846,0.5
"25003",1.4893,1.21,59.1067,2.5
"25004",0.5721,1.34,73.0573,4
"25005",-0.1236,-7,55.4721,3.5
"25006",-1.7526,-1.63,49.9384,1
"25007",1.0357,0.55,48.5394,1.5
"25008",-0.5186,-0.17,41.9987,2
"25010",-0.6518,0.1,59.8876,1.5
"25011",-1.0908,-1.02,52.8681,3.5
"25014",-0.7933,-0.17,26.5762,2
"25015",-0.0102,0.1,55.5093,1
"25019",-1.3419,-0.56,54.3638,2
"25020",0.3371,-1.41,49.7518,0.25
"25021",0.9322,-7,66.1298,3.5
"25025",-0.7647,0.1,41.783,2.5
"25026",-0.8837,0.1,47.5253,3.5
"25029",1.2268,1.62,58.8982,1.5
"25030",0.6129,0.9,61.7977,3.5
"25032",-0.2794,-0.17,61.2944,2
"25033",-0.6504,0.1,54.8635,2.5
"25034",0.3165,0.1,54.0439,3
"25036",1.4248,-0.75,56.5367,3
"25041",0.5669,0.1,61.6502,2.5
"25042",-0.2355,0.1,51.189,2
"25044",-0.5485,-7,49.4267,2
"25045",-0.2316,0.1,62.6211,3
"25048",0.2124,-0.56,40.7526,1
"25049",-0.0677,-2.09,41.7143,2.5
"25050",0.1498,-0.17,43.0499,2.5
"25053",0.6424,-7,49.0885,3
"25055",0.6691,-1.41,41.1356,2
"25056",-0.5013,-0.17,61.6246,3
"25058",0.2513,-1.05,50.9661,2.5
"25060",-0.5319,-0.17,50.0478,2
"25061",-0.1794,0.1,39.2139,2
"25062",0.7782,0.1,54.0426,3.5
"25064",-0.9992,1.34,48.1731,3.5
"25065",-0.2887,-0.58,56.2716,2.5
"25066",1.3314,0.9,60.2453,2.5
"25067",-0.3591,-7,51.7805,3
"25070",-0.5175,-1.68,34.0624,0.5
"25071",0.1438,0.1,55.7327,4
"25075",0.2258,-0.17,48.7227,3.5
"25076",0.4041,-0.56,55.4605,2.5
"25077",-0.6543,-0.56,47.8741,0.5
"25078",0.7503,-0.17,58.3625,2
"25079",-1.3274,-7,45.2544,3
"25080",-0.8811,-9,44.4104,2.5
"25081",0.2344,-7,41.3591,3
"25082",1.5697,0.1,64.2214,3
"25083",-0.7046,0.1,61.1688,2
"25084",-0.4414,0.95,58.8511,3
"25086",-0.2207,-1.14,43.4338,1
"25088",0.4041,1.62,51.2737,1.5
"25089",-0.5436,-0.17,48.0658,2.5
"25090",-0.4975,0.1,53.3757,2
"25091",-0.148,-1.41,48.4905,2
"25092",1.1188,1.62,68.0278,4
"25094",-0.5463,-7,42.6609,2
"25095",-1.4268,-2.92,43.1915,2.5
"25097",-0.826,0.1,40.0526,1
"25102",0.0652,-9,60.1726,3
"25103",-0.8455,0.1,46.8286,4
"25104",-0.4302,-9,62.6615,3.5
"25105",-0.3936,0.1,56.6527,3
"25111",-1.43,-7,58.8284,2.5
"25113",-0.0614,0.1,49.0218,1.5
"25114",1.0423,-0.58,39.3017,3
"25115",1.1166,1.62,68.5343,2.5
"25116",0.4336,0.1,44.0438,3
"25123",0.5958,0.1,62.3169,3
"25124",1.0668,-1.68,48.8215,1
"25126",0.018,-0.29,65.8315,3
"25127",0.108,0.1,47.5753,2
"25132",-0.4659,-1.41,42.6284,1.5
"25134",0.474,-1.02,54.6778,4
"25135",-0.4311,0.1,52.5793,2
"25136",0.9581,1.34,46.3485,2
"25138",-1.3476,-0.17,62.1265,2
"25140",0.1284,-1,61.7062,2.5
"25142",-0.4559,1.34,54.208,3
"25143",-0.4763,0.1,49.5376,2
"25146",1.5764,1.62,48.1648,2
"25147",1.0175,-1.41,66.0139,3.5
"25148",0.2443,1.07,61.2358,2
"25150",0.8022,1.62,75.0741,4
"25151",0.933,-7,48.071,1.5
"25152",1.0331,-1.02,52.3277,2.5
"25154",-0.4302,0.27,48.7216,1.5
"25155",-0.1955,-0.58,33.569,1.5
"25158",1.151,0.1,55.2342,2.5
"25160",-0.6328,-1.02,45.0459,1
"25165",0.9868,-0.13,51.3047,2.5
"25170",0.7262,0.1,59.299,3
"25173",-0.0128,1.62,52.037,2
"25174",-0.589,-0.17,53.3474,2
"25175",-0.0407,0.1,57.5541,3
"25178",1.0395,0.9,62.0723,2.5
"25180",-0.1431,-0.17,60.3919,2.5
"25181",0.1665,-0.17,52.2855,4
"25182",0.5794,-9,57.7263,1
"25184",0.7161,0.1,32.3783,2
"25186",-0.7778,0.1,36.0408,2.5
"25187",0.5182,0.51,62.9039,3.5
"25188",-0.7592,0.1,27.8534,1
"25189",-0.0688,-1.02,76.2224,3.5
"25193",0.1843,1.62,57.0427,2
"25196",-0.0884,-1.41,32.164,2.5
"25197",0.8497,0.1,38.0156,3.5
"25201",0.1611,0.1,56.9432,2.5
"25202",-0.087,-0.17,59.8778,2
"25203",2.0785,0.1,54.7709,3
"25205",-0.0946,-2.51,43.3332,2
"25207",0.6785,-0.3,66.5528,3
"25208",0.3263,0.1,51.5974,3
"25210",-0.3706,1.62,41.6598,0.5
"25211",-0.4161,0.22,48.8644,2
"25213",-0.5646,1.62,34.3719,2
"25214",1.97,0.1,46.7755,3
"25216",0.8115,-7,48.5512,3.5
"25217",1.1217,-9,49.2218,2.5
"25218",0.5989,-0.17,49.8037,1.5
"25219",-0.2751,-0.17,50.4937,2.5
"25220",-1.2098,-1.29,47.4378,1
"25222",-0.6665,-0.39,28.7516,1.5
"25224",0.5648,0.1,62.4319,3
"25227",0.0768,1.62,58.2989,3
"25229",0.9322,0.55,52.5789,2.5
"25230",0.526,0.95,38.1645,2
"25231",-0.8179,-0.58,39.809,1
"25233",-0.056,0.1,57.4871,3
"25234",0.5971,0.94,61.62,3
"25237",-0.5668,-0.75,51.6715,1.5
"25239",0.6707,0.1,74.3934,4
"25240",-0.0735,-7,28.2856,2.5
"25244",-0.3886,0.38,29.7136,1
"25246",1.0258,-0.17,80.6105,4
"25247",0.1301,0.68,54.6254,2
"25248",-0.5711,0.1,52.9332,1
"25249",0.4271,1.62,56.9804,3.5
"25251",-0.1996,-0.29,49.888,2.5
"25252",-0.6363,1.62,47.2528,3
"25255",0.2945,-1.41,47.1804,2
"25256",1.3157,0.1,59.4139,3.5
"25257",-0.0738,0.49,45.8162,1.5
"25260",1.1154,1.62,77.7419,4
"25261",0.5752,-0.17,49.4326,1.5
"25263",-0.7429,-9,58.0124,2.5
"25265",0.2252,1.62,54.4512,2.5
"25266",0.2706,0.1,61.5143,3.5
"25268",0.7605,-0.83,47.9965,2
"25269",0.7533,-0.17,58.2296,4
"25271",0.1969,-0.61,50.4102,3
"25272",-1.2871,-9,33.2203,1.5
"25273",0.6089,0.1,71.1797,4
"25274",-1.2803,-7,44.5629,0.25
"25275",1.2962,-0.83,42.0104,2
"25280",-0.8455,-2.92,35.7535,2.5
"25281",0.1066,0.1,63.5981,1.5
"25282",-0.0679,-7,45.3904,2.5
"25283",-0.2739,0.1,41.4612,1.5
"25284",1.4303,-0.3,51.3807,3
"25285",0.658,-1.68,62.4605,4
"25286",-0.7626,-0.17,50.6048,2.5
"25288",-0.4663,-9,31.345,3
"25289",-0.6054,0.1,47.1584,3.5
"25295",-0.5812,0.1,59.4173,3
"25297",-0.6574,0.1,40.0316,1
"25299",0.5851,1.62,61.0179,3.5
"25300",1.0762,-0.58,45.4786,3
"25301",-0.2125,0.1,46.4108,3
"25303",-1.2803,-0.17,42.8472,1.5
"25306",-0.8455,-1.41,28.2407,0.5
"25309",2.4477,0.1,49.293,2
"25310",-0.0103,0.9,46.9432,2
"25312",0.211,-0.17,50.1701,1.5
"25315",-0.7751,-7,48.5026,1.5
"25318",1.4719,1.62,68.3032,4
"25319",0.6836,1.62,66.1555,3
"25320",-0.6994,0.1,32.9626,1
"25326",0.8263,-9,62.7684,2.5
"25328",0.0173,-7,36.8678,2
"25329",0.4319,-0.69,57.2779,3
"25330",0.519,-1.41,44.2274,2
"25331",-0.2226,0.1,52.5738,2
"25332",0.0653,0.1,59.3003,2.5
"25333",-0.6791,-9,46.6677,2
"25335",-0.4348,0.1,59.9342,3
"25337",0.2512,-0.17,44.4549,1.5
"25338",-0.0046,1.62,50.8422,2
"25339",-0.3038,0.51,43.8971,1
"25340",0.0884,-0.97,50.8342,2
"25343",0.4824,1.34,54.7386,4
"25346",1.0698,-0.17,51.3111,3.5
"25347",-0.2335,0.9,62.2165,3.5
"25348",0.1543,-1.36,58.7339,3
"25352",-0.324,-1.41,48.6617,0.25
"25353",-0.6934,-0.17,63.013,4
"25354",-0.178,-2.92,45.3449,1.5
"25355",1.4976,0.1,65.135,2.5
"25356",0.3012,-1.68,49.3509,1.5
"25357",-0.0095,-0.3,40.6593,1.5
"25358",0.7138,0.1,55.862,3.5
"25359",0.5232,0.51,50.3439,2.5
"25360",0.7521,0.1,59.8016,3
"25361",-0.1642,0.49,50.8001,2.5
"25364",0.5176,-0.83,66.0522,2
"25366",0.8204,-0.58,47.5254,3.5
"25367",0.1554,1.21,40.6763,1
"25369",1.3395,-7,61.87,3
"25370",-0.1005,-2.92,54.3163,2.5
"25371",1.2058,-7,63.8134,4
"25374",0.5988,0.94,63.5154,3
"25377",0.4073,0.77,52.0548,3
"25378",-1.2699,-0.29,45.5165,1
"25379",-0.6333,-7,56.1629,1.5
"25380",0.9295,0.94,46.5115,2
"25381",-0.3038,0.1,44.2061,2
"25382",0.0301,-0.58,49.4855,3.5
"25383",-0.0389,-1.68,51.9003,3.5
"25384",-1.1487,0.1,40.7865,1.5
"25388",-0.1386,0.27,56.1685,3.5
"25389",-0.28,-0.85,44.5751,0.25
"25390",-0.382,-1.76,27.9231,1.5
"25391",0.9651,-0.97,65.8289,2.5
"25392",0.808,0.1,67.2372,3
"25393",0.1816,-0.58,42.2392,1.5
"25394",0.787,1.62,59.8509,2.5
"25395",-1.6616,-0.56,33.5316,1.5
"25396",-0.5512,0.1,45.497,3
"25397",0.6261,0.1,59.5964,4
"25400",0.2489,0.95,52.3407,0.5
"25401",0.0616,-0.56,57.823,2.5
"25402",-0.5007,1.34,64.9907,2
"25403",2.5668,0.27,59.1676,3.5
"25405",-0.3734,0.1,72.3305,3.5
"25407",-0.655,-0.73,31.0231,1.5
"25409",0.6224,0.51,69.9651,3
"25411",-0.4673,-1.53,53.1898,3
"25412",-1.2098,1.62,33.1459,2.5
"25414",-0.1634,-7,62.8476,3.5
"25416",-0.1465,0.1,59.2293,3
"25420",-0.9551,-9,25.0044,1.5
"25422",-1.5735,-0.17,33.6905,1.5
"25423",-1.7157,-9,50.4306,0.5
"25424",0.0656,-0.58,50.7568,1.5
"25428",-0.7751,-9,33.294,1.5
"25429",-0.0058,-0.3,43.9046,2
"25430",-0.4024,-0.01,31.1668,2
"25433",0.251,0.1,46.4924,3.5
"25434",-0.0111,-7,61.9963,2
"25435",0.3693,0.9,54.9771,2
"25437",-0.5269,-0.17,42.0806,2
"25438",1.4727,-1.68,36.0418,1.5
"25443",0.7863,1.62,66.3007,3.5
"25444",0.3221,-0.29,36.7654,2.5
"25446",-0.1467,-1.29,47.0481,2
"25447",0.2406,1.23,47.9199,4
"25448",0.1676,1.62,62.903,4
"25449",0.673,1.34,57.6229,3
"25450",-0.1293,0.1,30.3624,1.5
"25452",-0.5592,-0.17,53.4355,3.5
"25456",0.3879,1.34,53.8651,1.5
"25457",-1.1272,-7,58.8012,2
"25459",0.466,-0.69,40.5907,1.5
"25463",0.7325,0.95,57.9507,2.5
"25464",-0.5184,1.34,42.9859,2
"25466",0.4462,0.1,53.3293,1
"25467",-0.0796,1.62,70.7418,2
"25469",-0.5386,-0.97,45.2033,1
"25470",-0.3362,0.55,29.6306,1
"25473",0.4407,-0.17,49.6806,3.5
"25474",0.8241,1.62,60.7715,2.5
"25476",-1.1012,1.62,30.0706,0.25
"25477",-0.7751,0.1,57.8908,2
"25480",0.6366,-0.17,60.6414,2
"25482",-0.0846,0.1,48.6445,2
"25486",-0.3534,-2.92,46.8507,2
"25488",0.2031,-1.41,47.0504,0.25
"25489",-0.7757,-7,55.2519,2
"25491",-0.0054,-0.58,45.1189,1.5
"25493",-0.0884,-0.12,55.7551,1.5
"25495",0.0635,0.9,59.3507,1
"25497",-0.2765,-0.75,46.2691,2
"25499",1.1903,-1.41,56.5213,3
"25500",0.8743,-0.34,50.1374,2
"25501",0.3919,0.55,53.0543,2
"25503",-0.884,1.21,52.5581,3
"25505",-0.1915,0.1,54.3923,3
"25506",0.295,0.1,59.7508,1.5
"25508",-0.6051,-0.17,53.9843,3.5
"25509",0.7553,1.23,51.1717,3
"25510",1.0222,-0.3,46.0239,2
"25512",-0.6774,-7,42.668,1.5
"25513",-0.0643,-0.56,48.5412,1
"25516",-0.4214,-0.58,54.2499,2.5
"25520",0.9456,1.62,68.3177,3
"25521",0.2732,-0.97,47.9443,3
"25522",0.9798,1.62,65.2444,4
"25525",0.2023,-1.41,58.8926,3.5
"25528",1.179,-0.29,48.6174,2
"25530",-0.0049,-1.14,55.209,2.5
"25535",-1.7157,-0.17,43.2317,4
"25536",1.013,0.1,60.553,3
"25538",-0.4293,-0.17,55.6167,2.5
"25540",1.0407,-2.53,48.4029,2
"25541",-0.7751,0.1,49.2166,1.5
